Job ID,User ID,Queue Time,Start Time,End Time,Total Nodes Requested,Total CPU Cores Requested,Total Memory Requested (MB),Expected Duration (Sim Units),Assigned Node 1 ID,Assigned Node 1 Cores,Assigned Node 1 Mem (MB),Assigned Node 2 ID,Assigned Node 2 Cores,Assigned Node 2 Mem (MB),Additional Assigned Details
772,6,2002-07-28 01:16:56,2002-07-28 01:16:56,2002-07-28 01:17:04,1,2,NA,8,6,2,446575,,,,
776,1,2002-07-28 01:17:00,2002-07-28 01:17:00,2002-07-28 01:17:04,3,6,NA,4,12,2,164995,19,2,164995,20;2;164995
778,1,2002-07-28 01:17:02,2002-07-28 01:17:02,2002-07-28 01:17:04,2,4,NA,2,1,2,905391,2,2,905391,
777,5,2002-07-28 01:17:01,2002-07-28 01:17:01,2002-07-28 01:17:06,2,4,NA,5,15,2,356254,16,2,356254,
781,6,2002-07-28 01:17:05,2002-07-28 01:17:05,2002-07-28 01:17:07,3,6,NA,2,7,2,890931,8,2,890931,9;2;890931
779,10,2002-07-28 01:17:03,2002-07-28 01:17:03,2002-07-28 01:17:08,3,6,NA,5,3,2,988386,4,2,988386,5;2;988386
780,2,2002-07-28 01:17:04,2002-07-28 01:17:04,2002-07-28 01:17:11,3,6,NA,7,1,2,943894,2,2,943894,6;2;943894
785,8,2002-07-28 01:17:09,2002-07-28 01:17:09,2002-07-28 01:17:12,4,8,NA,3,4,2,508460,4,2,508460,5;2;508460#5;2;508460
782,6,2002-07-28 01:17:06,2002-07-28 01:17:06,2002-07-28 01:17:13,3,6,NA,7,10,2,295868,10,2,295868,11;2;295868
783,5,2002-07-28 01:17:07,2002-07-28 01:17:07,2002-07-28 01:17:13,3,6,NA,6,7,2,783119,8,2,783119,9;2;783119
784,1,2002-07-28 01:17:08,2002-07-28 01:17:08,2002-07-28 01:17:13,3,6,NA,5,11,2,282979,3,2,282979,3;2;282979
787,5,2002-07-28 01:17:11,2002-07-28 01:17:11,2002-07-28 01:17:17,3,6,NA,6,1,2,507298,1,2,507298,2;2;507298
788,9,2002-07-28 01:17:12,2002-07-28 01:17:12,2002-07-28 01:17:17,4,8,NA,5,2,2,373810,4,2,373810,4;2;373810#5;2;373810
789,10,2002-07-28 01:17:13,2002-07-28 01:17:13,2002-07-28 01:17:17,4,8,NA,4,5,2,567011,3,2,567011,6;2;567011#7;2;567011
790,1,2002-07-28 01:17:14,2002-07-28 01:17:14,2002-07-28 01:17:17,2,4,NA,3,8,2,572832,9,2,572832,
791,7,2002-07-28 01:17:15,2002-07-28 01:17:15,2002-07-28 01:17:17,1,2,NA,2,10,2,526834,,,,
786,10,2002-07-28 01:17:10,2002-07-28 01:17:10,2002-07-28 01:17:18,2,4,NA,8,12,2,271624,12,2,271624,
792,10,2002-07-28 01:17:16,2002-07-28 01:17:16,2002-07-28 01:17:22,3,6,NA,6,11,2,997879,13,2,997879,14;2;997879
797,1,2002-07-28 01:17:21,2002-07-28 01:17:21,2002-07-28 01:17:22,3,6,NA,1,7,2,324505,8,2,324505,8;2;324505
796,7,2002-07-28 01:17:20,2002-07-28 01:17:20,2002-07-28 01:17:23,3,6,NA,3,6,2,377916,6,2,377916,7;2;377916
793,9,2002-07-28 01:17:17,2002-07-28 01:17:17,2002-07-28 01:17:24,3,6,NA,7,1,2,454449,1,2,454449,2;2;454449
794,5,2002-07-28 01:17:18,2002-07-28 01:17:18,2002-07-28 01:17:25,4,8,NA,7,2,2,166346,3,2,166346,3;2;166346#4;2;166346
795,7,2002-07-28 01:17:19,2002-07-28 01:17:19,2002-07-28 01:17:27,3,6,NA,8,4,2,178328,5,2,178328,5;2;178328
799,2,2002-07-28 01:17:23,2002-07-28 01:17:23,2002-07-28 01:17:27,1,2,NA,4,6,2,358911,,,,
802,9,2002-07-28 01:17:26,2002-07-28 01:17:26,2002-07-28 01:17:28,3,6,NA,2,4,2,648815,2,2,648815,3;2;648815
798,3,2002-07-28 01:17:22,2002-07-28 01:17:22,2002-07-28 01:17:30,1,2,NA,8,8,2,951427,,,,
805,9,2002-07-28 01:17:29,2002-07-28 01:17:29,2002-07-28 01:17:30,3,6,NA,1,2,2,147897,3,2,147897,6;2;147897
803,5,2002-07-28 01:17:27,2002-07-28 01:17:27,2002-07-28 01:17:32,4,8,NA,5,5,2,997309,7,2,997309,9;2;997309#10;2;997309
800,2,2002-07-28 01:17:24,2002-07-28 01:17:24,2002-07-28 01:17:33,1,2,NA,9,1,2,941473,,,,
801,7,2002-07-28 01:17:25,2002-07-28 01:17:25,2002-07-28 01:17:33,1,2,NA,8,6,2,255715,,,,
807,7,2002-07-28 01:17:31,2002-07-28 01:17:31,2002-07-28 01:17:33,1,2,NA,2,8,2,340028,,,,
806,9,2002-07-28 01:17:30,2002-07-28 01:17:30,2002-07-28 01:17:34,3,6,NA,4,6,2,237101,4,2,237101,4;2;237101
804,4,2002-07-28 01:17:28,2002-07-28 01:17:28,2002-07-28 01:17:37,2,4,NA,9,2,2,898178,3,2,898178,
809,10,2002-07-28 01:17:33,2002-07-28 01:17:33,2002-07-28 01:17:38,4,8,NA,5,2,2,143094,3,2,143094,5;2;143094#7;2;143094
808,4,2002-07-28 01:17:32,2002-07-28 01:17:32,2002-07-28 01:17:41,4,8,NA,9,5,2,841522,7,2,841522,9;2;841522#10;2;841522
813,9,2002-07-28 01:17:37,2002-07-28 01:17:37,2002-07-28 01:17:41,1,2,NA,4,2,2,868464,,,,
810,9,2002-07-28 01:17:34,2002-07-28 01:17:34,2002-07-28 01:17:42,4,8,NA,8,1,2,518488,1,2,518488,4;2;518488#4;2;518488
811,5,2002-07-28 01:17:35,2002-07-28 01:17:35,2002-07-28 01:17:42,3,6,NA,7,6,2,281167,6,2,281167,8;2;281167
812,9,2002-07-28 01:17:36,2002-07-28 01:17:36,2002-07-28 01:17:43,4,8,NA,7,8,2,465929,11,2,465929,11;2;465929#12;2;465929
817,4,2002-07-28 01:17:41,2002-07-28 01:17:41,2002-07-28 01:17:43,1,2,NA,2,3,2,157923,,,,
815,3,2002-07-28 01:17:39,2002-07-28 01:17:39,2002-07-28 01:17:44,2,4,NA,5,13,2,779386,14,2,779386,
814,3,2002-07-28 01:17:38,2002-07-28 01:17:38,2002-07-28 01:17:45,1,2,NA,7,3,2,872128,,,,
821,3,2002-07-28 01:17:45,2002-07-28 01:17:45,2002-07-28 01:17:46,1,2,NA,1,14,2,490989,,,,
822,7,2002-07-28 01:17:46,2002-07-28 01:17:46,2002-07-28 01:17:47,1,2,NA,1,14,2,119829,,,,
816,1,2002-07-28 01:17:40,2002-07-28 01:17:40,2002-07-28 01:17:49,2,4,NA,9,13,2,236491,14,2,236491,
820,5,2002-07-28 01:17:44,2002-07-28 01:17:44,2002-07-28 01:17:50,3,6,NA,6,8,2,219766,12,2,219766,13;2;219766
824,1,2002-07-28 01:17:48,2002-07-28 01:17:48,2002-07-28 01:17:51,4,8,NA,3,2,2,339975,3,2,339975,4;2;339975#4;2;339975
825,5,2002-07-28 01:17:49,2002-07-28 01:17:49,2002-07-28 01:17:51,2,4,NA,2,14,2,193819,13,2,193819,
818,10,2002-07-28 01:17:42,2002-07-28 01:17:42,2002-07-28 01:17:52,3,6,NA,10,8,2,306373,12,2,306373,1;2;306373
823,7,2002-07-28 01:17:47,2002-07-28 01:17:47,2002-07-28 01:17:52,3,6,NA,5,14,2,597889,2,2,597889,3;2;597889
819,8,2002-07-28 01:17:43,2002-07-28 01:17:43,2002-07-28 01:17:53,1,2,NA,10,1,2,287728,,,,
826,7,2002-07-28 01:17:50,2002-07-28 01:17:50,2002-07-28 01:17:55,1,2,NA,5,8,2,419577,,,,
827,3,2002-07-28 01:17:51,2002-07-28 01:17:51,2002-07-28 01:17:56,3,6,NA,5,4,2,787335,5,2,787335,6;2;787335
828,9,2002-07-28 01:17:52,2002-07-28 01:17:52,2002-07-28 01:17:56,2,4,NA,4,8,2,369626,1,2,369626,
831,10,2002-07-28 01:17:55,2002-07-28 01:17:55,2002-07-28 01:17:56,4,8,NA,1,8,2,432401,3,2,432401,7;2;432401#7;2;432401
830,5,2002-07-28 01:17:54,2002-07-28 01:17:54,2002-07-28 01:18:00,2,4,NA,6,2,2,299306,3,2,299306,
834,2,2002-07-28 01:17:58,2002-07-28 01:17:58,2002-07-28 01:18:00,4,8,NA,2,6,2,746540,7,2,746540,8;2;746540#9;2;746540
833,3,2002-07-28 01:17:57,2002-07-28 01:17:57,2002-07-28 01:18:02,2,4,NA,5,4,2,632720,5,2,632720,
829,3,2002-07-28 01:17:53,2002-07-28 01:17:53,2002-07-28 01:18:03,2,4,NA,10,1,2,621624,2,2,621624,
832,8,2002-07-28 01:17:56,2002-07-28 01:17:56,2002-07-28 01:18:03,3,6,NA,7,1,2,335249,3,2,335249,4;2;335249
836,10,2002-07-28 01:18:00,2002-07-28 01:18:00,2002-07-28 01:18:05,2,4,NA,5,3,2,549721,6,2,549721,
837,8,2002-07-28 01:18:01,2002-07-28 01:18:01,2002-07-28 01:18:05,4,8,NA,4,7,2,734579,8,2,734579,9;2;734579#14;2;734579
838,5,2002-07-28 01:18:02,2002-07-28 01:18:02,2002-07-28 01:18:05,2,4,NA,3,4,2,577811,5,2,577811,
835,5,2002-07-28 01:17:59,2002-07-28 01:17:59,2002-07-28 01:18:08,4,8,NA,9,10,2,863165,11,2,863165,12;2;863165#13;2;863165
841,7,2002-07-28 01:18:05,2002-07-28 01:18:05,2002-07-28 01:18:08,1,2,NA,3,1,2,231123,,,,
843,3,2002-07-28 01:18:07,2002-07-28 01:18:07,2002-07-28 01:18:08,3,6,NA,1,5,2,982735,7,2,982735,8;2;982735
839,8,2002-07-28 01:18:03,2002-07-28 01:18:03,2002-07-28 01:18:09,2,4,NA,6,1,2,626762,2,2,626762,
840,6,2002-07-28 01:18:04,2002-07-28 01:18:04,2002-07-28 01:18:12,3,6,NA,8,3,2,487832,6,2,487832,15;2;487832
846,4,2002-07-28 01:18:10,2002-07-28 01:18:10,2002-07-28 01:18:14,3,6,NA,4,5,2,716341,7,2,716341,8;2;716341
845,5,2002-07-28 01:18:09,2002-07-28 01:18:09,2002-07-28 01:18:15,2,4,NA,6,15,2,414564,1,2,414564,
842,6,2002-07-28 01:18:06,2002-07-28 01:18:06,2002-07-28 01:18:16,1,2,NA,10,4,2,768780,,,,
844,6,2002-07-28 01:18:08,2002-07-28 01:18:08,2002-07-28 01:18:18,4,8,NA,10,1,2,363851,2,2,363851,3;2;363851#6;2;363851
848,8,2002-07-28 01:18:12,2002-07-28 01:18:12,2002-07-28 01:18:18,1,2,NA,6,3,2,678939,,,,
852,1,2002-07-28 01:18:16,2002-07-28 01:18:16,2002-07-28 01:18:19,1,2,NA,3,1,2,454999,,,,
847,2,2002-07-28 01:18:11,2002-07-28 01:18:11,2002-07-28 01:18:21,3,6,NA,10,2,2,521193,9,2,521193,9;2;521193
849,9,2002-07-28 01:18:13,2002-07-28 01:18:13,2002-07-28 01:18:22,3,6,NA,9,6,2,679853,10,2,679853,11;2;679853
850,9,2002-07-28 01:18:14,2002-07-28 01:18:14,2002-07-28 01:18:22,3,6,NA,8,4,2,149678,10,2,149678,11;2;149678
853,9,2002-07-28 01:18:17,2002-07-28 01:18:17,2002-07-28 01:18:22,3,6,NA,5,4,2,747634,8,2,747634,12;2;747634
856,5,2002-07-28 01:18:20,2002-07-28 01:18:20,2002-07-28 01:18:22,2,4,NA,2,5,2,114882,7,2,114882,
855,2,2002-07-28 01:18:19,2002-07-28 01:18:19,2002-07-28 01:18:23,3,6,NA,4,1,2,972376,16,2,972376,17;2;972376
851,9,2002-07-28 01:18:15,2002-07-28 01:18:15,2002-07-28 01:18:24,2,4,NA,9,5,2,802602,7,2,802602,
860,4,2002-07-28 01:18:24,2002-07-28 01:18:24,2002-07-28 01:18:25,4,8,NA,1,5,2,271871,1,2,271871,1;2;271871#7;2;271871
854,10,2002-07-28 01:18:18,2002-07-28 01:18:18,2002-07-28 01:18:27,4,8,NA,9,3,2,934814,13,2,934814,14;2;934814#15;2;934814
857,4,2002-07-28 01:18:21,2002-07-28 01:18:21,2002-07-28 01:18:28,4,8,NA,7,2,2,991290,9,2,991290,18;2;991290#19;2;991290
859,7,2002-07-28 01:18:23,2002-07-28 01:18:23,2002-07-28 01:18:28,1,2,NA,5,5,2,218946,,,,
862,1,2002-07-28 01:18:26,2002-07-28 01:18:26,2002-07-28 01:18:30,3,6,NA,4,11,2,744270,12,2,744270,16;2;744270
863,6,2002-07-28 01:18:27,2002-07-28 01:18:27,2002-07-28 01:18:30,3,6,NA,3,3,2,867533,13,2,867533,14;2;867533
865,7,2002-07-28 01:18:29,2002-07-28 01:18:29,2002-07-28 01:18:30,2,4,NA,1,9,2,697969,15,2,697969,
858,2,2002-07-28 01:18:22,2002-07-28 01:18:22,2002-07-28 01:18:32,4,8,NA,10,4,2,830831,6,2,830831,8;2;830831#10;2;830831
861,9,2002-07-28 01:18:25,2002-07-28 01:18:25,2002-07-28 01:18:33,3,6,NA,8,5,2,758039,1,2,758039,7;2;758039
864,7,2002-07-28 01:18:28,2002-07-28 01:18:28,2002-07-28 01:18:34,1,2,NA,6,2,2,516481,,,,
872,4,2002-07-28 01:18:36,2002-07-28 01:18:36,2002-07-28 01:18:37,1,2,NA,1,7,2,203703,,,,
868,5,2002-07-28 01:18:32,2002-07-28 01:18:32,2002-07-28 01:18:38,1,2,NA,6,2,2,315287,,,,
866,9,2002-07-28 01:18:30,2002-07-28 01:18:30,2002-07-28 01:18:39,4,8,NA,9,3,2,997264,9,2,997264,11;2;997264#12;2;997264
870,9,2002-07-28 01:18:34,2002-07-28 01:18:34,2002-07-28 01:18:39,1,2,NA,5,2,2,362957,,,,
874,2,2002-07-28 01:18:38,2002-07-28 01:18:38,2002-07-28 01:18:39,4,8,NA,1,2,2,514956,15,2,514956,15;2;514956#16;2;514956
869,7,2002-07-28 01:18:33,2002-07-28 01:18:33,2002-07-28 01:18:40,4,8,NA,7,1,2,988415,4,2,988415,5;2;988415#6;2;988415
867,7,2002-07-28 01:18:31,2002-07-28 01:18:31,2002-07-28 01:18:41,2,4,NA,10,13,2,938152,14,2,938152,
876,9,2002-07-28 01:18:40,2002-07-28 01:18:40,2002-07-28 01:18:41,1,2,NA,1,1,2,552786,,,,
871,5,2002-07-28 01:18:35,2002-07-28 01:18:35,2002-07-28 01:18:43,3,6,NA,8,7,2,619290,8,2,619290,10;2;619290
873,1,2002-07-28 01:18:37,2002-07-28 01:18:37,2002-07-28 01:18:43,1,2,NA,6,7,2,235106,,,,
879,7,2002-07-28 01:18:43,2002-07-28 01:18:43,2002-07-28 01:18:44,4,8,NA,1,11,2,307267,12,2,307267,13;2;307267#14;2;307267
880,9,2002-07-28 01:18:44,2002-07-28 01:18:44,2002-07-28 01:18:46,3,6,NA,2,11,2,195462,12,2,195462,13;2;195462
877,4,2002-07-28 01:18:41,2002-07-28 01:18:41,2002-07-28 01:18:47,4,8,NA,6,1,2,935162,4,2,935162,5;2;935162#6;2;935162
881,1,2002-07-28 01:18:45,2002-07-28 01:18:45,2002-07-28 01:18:48,2,4,NA,3,7,2,718559,8,2,718559,
883,4,2002-07-28 01:18:47,2002-07-28 01:18:47,2002-07-28 01:18:48,1,2,NA,1,1,2,488637,,,,
875,4,2002-07-28 01:18:39,2002-07-28 01:18:39,2002-07-28 01:18:49,3,6,NA,10,2,2,888703,3,2,888703,9;2;888703
878,6,2002-07-28 01:18:42,2002-07-28 01:18:42,2002-07-28 01:18:52,4,8,NA,10,11,2,608520,12,2,608520,13;2;608520#14;2;608520
882,5,2002-07-28 01:18:46,2002-07-28 01:18:46,2002-07-28 01:18:52,3,6,NA,6,10,2,986407,15,2,986407,16;2;986407
885,10,2002-07-28 01:18:49,2002-07-28 01:18:49,2002-07-28 01:18:52,3,6,NA,3,1,2,716426,2,2,716426,3;2;716426
886,8,2002-07-28 01:18:50,2002-07-28 01:18:50,2002-07-28 01:18:53,3,6,NA,3,1,2,299624,2,2,299624,3;2;299624
884,9,2002-07-28 01:18:48,2002-07-28 01:18:48,2002-07-28 01:18:54,3,6,NA,6,11,2,190427,12,2,190427,13;2;190427
887,8,2002-07-28 01:18:51,2002-07-28 01:18:51,2002-07-28 01:18:54,4,8,NA,3,4,2,473214,4,2,473214,5;2;473214#5;2;473214
889,3,2002-07-28 01:18:53,2002-07-28 01:18:53,2002-07-28 01:18:58,1,2,NA,5,11,2,696813,,,,
888,2,2002-07-28 01:18:52,2002-07-28 01:18:52,2002-07-28 01:18:59,3,6,NA,7,1,2,106469,2,2,106469,3;2;106469
890,2,2002-07-28 01:18:54,2002-07-28 01:18:54,2002-07-28 01:18:59,2,4,NA,5,11,2,234340,1,2,234340,
892,5,2002-07-28 01:18:56,2002-07-28 01:18:56,2002-07-28 01:19:02,1,2,NA,6,6,2,996176,,,,
896,4,2002-07-28 01:19:00,2002-07-28 01:19:00,2002-07-28 01:19:02,3,6,NA,2,11,2,474763,11,2,474763,13;2;474763
891,1,2002-07-28 01:18:55,2002-07-28 01:18:55,2002-07-28 01:19:03,4,8,NA,8,2,2,893929,3,2,893929,4;2;893929#5;2;893929
898,3,2002-07-28 01:19:02,2002-07-28 01:19:02,2002-07-28 01:19:05,3,6,NA,3,6,2,336011,6,2,336011,11;2;336011
893,3,2002-07-28 01:18:57,2002-07-28 01:18:57,2002-07-28 01:19:06,2,4,NA,9,7,2,277495,7,2,277495,
894,4,2002-07-28 01:18:58,2002-07-28 01:18:58,2002-07-28 01:19:06,4,8,NA,8,8,2,821998,9,2,821998,10;2;821998#12;2;821998
901,8,2002-07-28 01:19:05,2002-07-28 01:19:05,2002-07-28 01:19:07,2,4,NA,2,3,2,965406,4,2,965406,
897,3,2002-07-28 01:19:01,2002-07-28 01:19:01,2002-07-28 01:19:08,1,2,NA,7,14,2,913279,,,,
895,1,2002-07-28 01:18:59,2002-07-28 01:18:59,2002-07-28 01:19:09,1,2,NA,10,1,2,739109,,,,
900,1,2002-07-28 01:19:04,2002-07-28 01:19:04,2002-07-28 01:19:10,1,2,NA,6,2,2,796823,,,,
902,3,2002-07-28 01:19:06,2002-07-28 01:19:06,2002-07-28 01:19:10,2,4,NA,4,5,2,562202,6,2,562202,
899,3,2002-07-28 01:19:03,2002-07-28 01:19:03,2002-07-28 01:19:11,1,2,NA,8,11,2,683000,,,,
905,4,2002-07-28 01:19:09,2002-07-28 01:19:09,2002-07-28 01:19:12,1,2,NA,3,11,2,291388,,,,
907,4,2002-07-28 01:19:11,2002-07-28 01:19:11,2002-07-28 01:19:12,4,8,NA,1,11,2,537504,12,2,537504,13;2;537504#14;2;537504
903,4,2002-07-28 01:19:07,2002-07-28 01:19:07,2002-07-28 01:19:14,2,4,NA,7,3,2,911789,4,2,911789,
904,7,2002-07-28 01:19:08,2002-07-28 01:19:08,2002-07-28 01:19:14,4,8,NA,6,7,2,894246,8,2,894246,9;2;894246#10;2;894246
906,8,2002-07-28 01:19:10,2002-07-28 01:19:10,2002-07-28 01:19:15,4,8,NA,5,1,2,851047,2,2,851047,5;2;851047#6;2;851047
912,3,2002-07-28 01:19:16,2002-07-28 01:19:16,2002-07-28 01:19:18,1,2,NA,2,5,2,428766,,,,
908,4,2002-07-28 01:19:12,2002-07-28 01:19:12,2002-07-28 01:19:19,2,4,NA,7,11,2,283371,11,2,283371,
909,4,2002-07-28 01:19:13,2002-07-28 01:19:13,2002-07-28 01:19:19,2,4,NA,6,12,2,235987,12,2,235987,
913,6,2002-07-28 01:19:17,2002-07-28 01:19:17,2002-07-28 01:19:21,4,8,NA,4,3,2,335425,4,2,335425,7;2;335425#8;2;335425
911,9,2002-07-28 01:19:15,2002-07-28 01:19:15,2002-07-28 01:19:23,4,8,NA,8,1,2,453315,1,2,453315,2;2;453315#2;2;453315
914,7,2002-07-28 01:19:18,2002-07-28 01:19:18,2002-07-28 01:19:23,1,2,NA,5,5,2,811676,,,,
915,5,2002-07-28 01:19:19,2002-07-28 01:19:19,2002-07-28 01:19:23,3,6,NA,4,5,2,121928,6,2,121928,6;2;121928
910,2,2002-07-28 01:19:14,2002-07-28 01:19:14,2002-07-28 01:19:24,4,8,NA,10,3,2,632900,4,2,632900,7;2;632900#8;2;632900
917,9,2002-07-28 01:19:21,2002-07-28 01:19:21,2002-07-28 01:19:25,1,2,NA,4,10,2,716666,,,,
918,3,2002-07-28 01:19:22,2002-07-28 01:19:22,2002-07-28 01:19:26,2,4,NA,4,3,2,362667,4,2,362667,
920,5,2002-07-28 01:19:24,2002-07-28 01:19:24,2002-07-28 01:19:26,4,8,NA,2,6,2,850579,7,2,850579,8;2;850579#11;2;850579
919,3,2002-07-28 01:19:23,2002-07-28 01:19:23,2002-07-28 01:19:27,3,6,NA,4,1,2,994595,2,2,994595,5;2;994595
922,6,2002-07-28 01:19:26,2002-07-28 01:19:26,2002-07-28 01:19:29,4,8,NA,3,3,2,567795,4,2,567795,6;2;567795#7;2;567795
916,7,2002-07-28 01:19:20,2002-07-28 01:19:20,2002-07-28 01:19:30,2,4,NA,10,9,2,287695,9,2,287695,
925,4,2002-07-28 01:19:29,2002-07-28 01:19:29,2002-07-28 01:19:31,3,6,NA,2,10,2,119182,12,2,119182,13;2;119182
923,1,2002-07-28 01:19:27,2002-07-28 01:19:27,2002-07-28 01:19:32,2,4,NA,5,1,2,527653,2,2,527653,
929,8,2002-07-28 01:19:33,2002-07-28 01:19:33,2002-07-28 01:19:34,3,6,NA,1,1,2,429462,1,2,429462,2;2;429462
921,3,2002-07-28 01:19:25,2002-07-28 01:19:25,2002-07-28 01:19:35,4,8,NA,10,10,2,701360,12,2,701360,13;2;701360#14;2;701360
924,2,2002-07-28 01:19:28,2002-07-28 01:19:28,2002-07-28 01:19:36,2,4,NA,8,5,2,577370,8,2,577370,
926,2,2002-07-28 01:19:30,2002-07-28 01:19:30,2002-07-28 01:19:36,2,4,NA,6,14,2,180479,5,2,180479,
928,10,2002-07-28 01:19:32,2002-07-28 01:19:32,2002-07-28 01:19:38,3,6,NA,6,3,2,357863,4,2,357863,8;2;357863
927,3,2002-07-28 01:19:31,2002-07-28 01:19:31,2002-07-28 01:19:39,2,4,NA,8,3,2,588502,4,2,588502,
930,7,2002-07-28 01:19:34,2002-07-28 01:19:34,2002-07-28 01:19:39,1,2,NA,5,10,2,139786,,,,
934,1,2002-07-28 01:19:38,2002-07-28 01:19:38,2002-07-28 01:19:39,1,2,NA,1,5,2,973146,,,,
931,2,2002-07-28 01:19:35,2002-07-28 01:19:35,2002-07-28 01:19:41,3,6,NA,6,14,2,374154,10,2,374154,1;2;374154
936,3,2002-07-28 01:19:40,2002-07-28 01:19:40,2002-07-28 01:19:43,2,4,NA,3,10,2,649566,6,2,649566,
933,1,2002-07-28 01:19:37,2002-07-28 01:19:37,2002-07-28 01:19:44,1,2,NA,7,2,2,759481,,,,
932,8,2002-07-28 01:19:36,2002-07-28 01:19:36,2002-07-28 01:19:45,2,4,NA,9,1,2,210965,14,2,210965,
939,7,2002-07-28 01:19:43,2002-07-28 01:19:43,2002-07-28 01:19:47,1,2,NA,4,14,2,696855,,,,
935,4,2002-07-28 01:19:39,2002-07-28 01:19:39,2002-07-28 01:19:48,3,6,NA,9,3,2,755157,4,2,755157,5;2;755157
942,3,2002-07-28 01:19:46,2002-07-28 01:19:46,2002-07-28 01:19:48,4,8,NA,2,12,2,555015,13,2,555015,15;2;555015#16;2;555015
937,7,2002-07-28 01:19:41,2002-07-28 01:19:41,2002-07-28 01:19:49,1,2,NA,8,1,2,598905,,,,
943,2,2002-07-28 01:19:47,2002-07-28 01:19:47,2002-07-28 01:19:49,4,8,NA,2,1,2,340472,6,2,340472,10;2;340472#11;2;340472
938,8,2002-07-28 01:19:42,2002-07-28 01:19:42,2002-07-28 01:19:50,3,6,NA,8,7,2,848406,8,2,848406,9;2;848406
940,6,2002-07-28 01:19:44,2002-07-28 01:19:44,2002-07-28 01:19:51,2,4,NA,7,2,2,471822,2,2,471822,
941,4,2002-07-28 01:19:45,2002-07-28 01:19:45,2002-07-28 01:19:53,3,6,NA,8,6,2,568067,10,2,568067,11;2;568067
944,9,2002-07-28 01:19:48,2002-07-28 01:19:48,2002-07-28 01:19:53,4,8,NA,5,7,2,177392,8,2,177392,9;2;177392#3;2;177392
945,7,2002-07-28 01:19:49,2002-07-28 01:19:49,2002-07-28 01:19:53,3,6,NA,4,3,2,573323,1,2,573323,4;2;573323
948,9,2002-07-28 01:19:52,2002-07-28 01:19:52,2002-07-28 01:19:53,2,4,NA,1,7,2,864066,8,2,864066,
947,5,2002-07-28 01:19:51,2002-07-28 01:19:51,2002-07-28 01:19:55,4,8,NA,4,4,2,346469,6,2,346469,10;2;346469#11;2;346469
946,5,2002-07-28 01:19:50,2002-07-28 01:19:50,2002-07-28 01:20:00,1,2,NA,10,1,2,309818,,,,
949,2,2002-07-28 01:19:53,2002-07-28 01:19:53,2002-07-28 01:20:01,4,8,NA,8,4,2,199630,6,2,199630,10;2;199630#11;2;199630
950,3,2002-07-28 01:19:54,2002-07-28 01:19:54,2002-07-28 01:20:01,3,6,NA,7,1,2,366072,2,2,366072,2;2;366072
954,7,2002-07-28 01:19:58,2002-07-28 01:19:58,2002-07-28 01:20:01,1,2,NA,3,9,2,622582,,,,
951,5,2002-07-28 01:19:55,2002-07-28 01:19:55,2002-07-28 01:20:03,3,6,NA,8,4,2,247593,6,2,247593,10;2;247593
953,5,2002-07-28 01:19:57,2002-07-28 01:19:57,2002-07-28 01:20:05,1,2,NA,8,8,2,775339,,,,
956,8,2002-07-28 01:20:00,2002-07-28 01:20:00,2002-07-28 01:20:05,2,4,NA,5,12,2,905755,13,2,905755,
952,6,2002-07-28 01:19:56,2002-07-28 01:19:56,2002-07-28 01:20:06,4,8,NA,10,11,2,570791,3,2,570791,5;2;570791#7;2;570791
955,4,2002-07-28 01:19:59,2002-07-28 01:19:59,2002-07-28 01:20:06,2,4,NA,7,8,2,190593,9,2,190593,
962,10,2002-07-28 01:20:06,2002-07-28 01:20:06,2002-07-28 01:20:07,2,4,NA,1,14,2,200138,15,2,200138,
957,2,2002-07-28 01:20:01,2002-07-28 01:20:01,2002-07-28 01:20:09,4,8,NA,8,4,2,566789,6,2,566789,10;2;566789#9;2;566789
961,3,2002-07-28 01:20:05,2002-07-28 01:20:05,2002-07-28 01:20:09,3,6,NA,4,3,2,456800,5,2,456800,7;2;456800
958,7,2002-07-28 01:20:02,2002-07-28 01:20:02,2002-07-28 01:20:11,2,4,NA,9,1,2,910274,2,2,910274,
959,10,2002-07-28 01:20:03,2002-07-28 01:20:03,2002-07-28 01:20:11,3,6,NA,8,14,2,622184,15,2,622184,16;2;622184
963,5,2002-07-28 01:20:07,2002-07-28 01:20:07,2002-07-28 01:20:11,3,6,NA,4,14,2,225986,15,2,225986,16;2;225986
960,1,2002-07-28 01:20:04,2002-07-28 01:20:04,2002-07-28 01:20:12,4,8,NA,8,17,2,609310,18,2,609310,19;2;609310#20;2;609310
964,9,2002-07-28 01:20:08,2002-07-28 01:20:08,2002-07-28 01:20:12,4,8,NA,4,17,2,300657,18,2,300657,19;2;300657#20;2;300657
965,8,2002-07-28 01:20:09,2002-07-28 01:20:09,2002-07-28 01:20:15,4,8,NA,6,3,2,849223,4,2,849223,5;2;849223#6;2;849223
968,8,2002-07-28 01:20:12,2002-07-28 01:20:12,2002-07-28 01:20:15,4,8,NA,3,8,2,476520,8,2,476520,9;2;476520#9;2;476520
970,1,2002-07-28 01:20:14,2002-07-28 01:20:14,2002-07-28 01:20:15,4,8,NA,1,10,2,840358,11,2,840358,12;2;840358#13;2;840358
972,8,2002-07-28 01:20:16,2002-07-28 01:20:16,2002-07-28 01:20:18,2,4,NA,2,4,2,786263,5,2,786263,
